Order_ID,Order_Date,Customer_ID,Segment,Region,Category,Sub_Category,Product_ID,Quantity,Price,Discount,Sales,Profit
ORD-10659,2022-08-07,CUST-9283,Home Office,South,Office Supplies,Binders,PROD-923,9,789.0,0.0,7101.0,1748.96
ORD-10660,2023-06-01,CUST-2812,Corporate,Central,Office Supplies,Pens,PROD-809,6,123.24,0.1,665.5,181.42
ORD-10661,2023-03-02,CUST-5372,Home Office,East,Furniture,Chairs,PROD-651,1,1244.29,0.0,1244.29,245.01
ORD-10662,2023-03-12,CUST-5052,Home Office,South,Technology,Phones,PROD-297,6,687.37,0.0,4124.22,473.04
ORD-10663,2022-11-18,CUST-7354,Home Office,West,Technology,Phones,PROD-802,7,877.74,0.0,6144.18,316.71
ORD-10664,2022-09-15,CUST-1574,Corporate,South,Office Supplies,Binders,PROD-118,9,1416.44,0.0,12747.96,714.02
ORD-10665,2022-03-22,CUST-6670,Consumer,South,Furniture,Chairs,PROD-808,5,1493.36,0.1,6720.12,1240.23
ORD-10666,2022-05-26,CUST-6176,Home Office,South,Office Supplies,Paper,PROD-309,3,379.53,0.3,797.01,178.33
ORD-10667,2022-12-01,CUST-1919,Consumer,Central,Furniture,Tables,PROD-825,3,1169.62,0.2,2807.09,410.2
ORD-10668,2022-04-19,CUST-7784,Corporate,Central,Technology,Machines,PROD-478,4,540.07,0.0,2160.28,209.28
ORD-10669,2022-01-27,CUST-6851,Corporate,Central,Technology,Accessories,PROD-778,6,313.99,0.1,1695.55,442.88
ORD-10670,2022-06-11,CUST-6027,Corporate,South,Furniture,Chairs,PROD-137,8,404.01,0.1,2908.87,818.72
ORD-10671,2022-06-28,CUST-3594,Corporate,East,Technology,Machines,PROD-497,9,892.76,0.1,7231.36,586.5
ORD-10672,2022-08-23,CUST-3765,Corporate,Central,Office Supplies,Pens,PROD-378,9,1451.6,0.3,9145.08,1191.14
ORD-10673,2023-11-28,CUST-6470,Corporate,East,Furniture,Tables,PROD-719,8,204.3,0.0,1634.4,226.15
ORD-10674,2023-04-08,CUST-3064,Home Office,West,Office Supplies,Binders,PROD-908,7,498.73,0.1,3142.0,769.29
ORD-10675,2023-12-11,CUST-4557,Consumer,West,Technology,Machines,PROD-278,7,930.62,0.2,5211.47,1142.45
ORD-10676,2023-02-20,CUST-7082,Home Office,West,Office Supplies,Binders,PROD-953,6,1270.35,0.1,6859.89,1058.81
ORD-10677,2022-01-04,CUST-4209,Home Office,South,Office Supplies,Pens,PROD-628,1,155.37,0.2,124.3,14.11
ORD-10678,2022-10-04,CUST-4557,Home Office,Central,Office Supplies,Pens,PROD-358,9,646.16,0.2,4652.35,824.79
ORD-10679,2023-09-12,CUST-4395,Corporate,West,Furniture,Chairs,PROD-240,6,148.65,0.2,713.52,83.27
ORD-10680,2023-08-12,CUST-9257,Home Office,Central,Technology,Accessories,PROD-573,8,1046.49,0.0,8371.92,546.07
ORD-10681,2023-01-31,CUST-9919,Consumer,South,Office Supplies,Pens,PROD-714,3,248.73,0.2,596.95,151.64
ORD-10682,2022-04-30,CUST-6065,Consumer,East,Technology,Phones,PROD-139,5,376.48,0.0,1882.4,381.04
ORD-10683,2022-04-27,CUST-4945,Corporate,Central,Office Supplies,Paper,PROD-811,8,53.01,0.0,424.08,76.15
ORD-10684,2023-02-20,CUST-3785,Corporate,South,Technology,Machines,PROD-495,2,701.44,0.1,1262.59,120.5
ORD-10685,2022-03-11,CUST-2189,Corporate,South,Technology,Machines,PROD-313,6,1395.23,0.0,8371.38,1055.05
ORD-10686,2022-10-16,CUST-4861,Corporate,Central,Furniture,Bookcases,PROD-232,8,983.67,0.0,7869.36,1898.04
ORD-10687,2023-04-24,CUST-5777,Home Office,South,Technology,Accessories,PROD-399,5,976.5,0.0,4882.5,775.11
ORD-10688,2023-10-30,CUST-2932,Consumer,South,Office Supplies,Pens,PROD-926,6,286.86,0.1,1549.04,133.8
ORD-10689,2022-07-08,CUST-4933,Corporate,East,Furniture,Bookcases,PROD-227,7,681.72,0.0,4772.04,1124.17
ORD-10690,2023-07-19,CUST-7030,Corporate,South,Technology,Accessories,PROD-450,6,1354.15,0.0,8124.9,2321.66
ORD-10691,2022-02-08,CUST-8170,Consumer,South,Technology,Phones,PROD-622,6,1401.9,0.0,8411.4,779.32
ORD-10692,2022-04-12,CUST-4117,Corporate,Central,Furniture,Tables,PROD-263,1,1060.2,0.0,1060.2,161.12
ORD-10693,2023-11-02,CUST-4483,Home Office,East,Technology,Machines,PROD-380,1,987.15,0.2,789.72,64.83
ORD-10694,2023-05-07,CUST-4007,Corporate,East,Technology,Accessories,PROD-876,3,903.13,0.1,2438.45,625.7
ORD-10695,2022-03-26,CUST-1048,Home Office,West,Office Supplies,Binders,PROD-788,2,730.09,0.3,1022.13,152.8
ORD-10696,2022-09-12,CUST-3283,Corporate,South,Technology,Accessories,PROD-360,5,1009.63,0.0,5048.15,1135.25
ORD-10697,2022-02-16,CUST-5958,Consumer,South,Office Supplies,Pens,PROD-307,1,1000.49,0.3,700.34,139.66
ORD-10698,2023-11-29,CUST-9186,Corporate,West,Technology,Machines,PROD-316,6,161.61,0.2,775.73,198.06
ORD-10699,2023-03-24,CUST-3311,Corporate,West,Technology,Phones,PROD-130,6,848.33,0.0,5089.98,578.04
ORD-10700,2023-01-29,CUST-5597,Consumer,West,Office Supplies,Paper,PROD-648,9,814.22,0.2,5862.38,1295.28
ORD-10701,2023-02-16,CUST-7575,Corporate,Central,Office Supplies,Pens,PROD-113,8,902.31,0.0,7218.48,392.5
ORD-10702,2023-08-25,CUST-2564,Home Office,East,Furniture,Chairs,PROD-319,9,834.98,0.2,6011.86,1795.7
ORD-10703,2022-10-10,CUST-2081,Corporate,West,Technology,Phones,PROD-636,7,1029.08,0.1,6483.2,895.46
ORD-10704,2023-10-27,CUST-1066,Corporate,East,Furniture,Chairs,PROD-413,7,948.63,0.1,5976.37,1065.04
ORD-10705,2023-10-24,CUST-1804,Home Office,South,Office Supplies,Paper,PROD-467,2,1183.12,0.2,1892.99,477.6
ORD-10706,2023-04-23,CUST-8938,Corporate,Central,Furniture,Chairs,PROD-430,1,505.53,0.0,505.53,29.5
ORD-10707,2023-07-01,CUST-2559,Home Office,East,Office Supplies,Paper,PROD-342,1,1376.51,0.3,963.56,82.92
ORD-10708,2023-12-31,CUST-2603,Home Office,East,Office Supplies,Pens,PROD-582,9,277.3,0.1,2246.13,445.68
ORD-10709,2022-06-27,CUST-4787,Home Office,East,Furniture,Tables,PROD-637,2,53.37,0.2,85.39,23.61
ORD-10710,2023-10-06,CUST-9867,Consumer,East,Furniture,Chairs,PROD-287,2,1423.58,0.0,2847.16,579.17
ORD-10711,2023-08-18,CUST-2600,Consumer,South,Technology,Accessories,PROD-406,9,184.88,0.2,1331.14,101.39
ORD-10712,2022-03-09,CUST-8633,Corporate,South,Office Supplies,Pens,PROD-780,5,1113.78,0.0,5568.9,1037.18
ORD-10713,2023-07-13,CUST-2308,Corporate,West,Office Supplies,Binders,PROD-696,4,382.62,0.3,1071.34,68.22
ORD-10714,2022-06-25,CUST-1237,Corporate,Central,Furniture,Bookcases,PROD-964,1,253.86,0.0,253.86,24.33
ORD-10715,2022-10-24,CUST-8396,Corporate,South,Technology,Accessories,PROD-487,3,1045.68,0.3,2195.93,260.78
ORD-10716,2022-04-16,CUST-4145,Home Office,East,Furniture,Bookcases,PROD-168,3,365.74,0.0,1097.22,263.92
ORD-10717,2022-01-09,CUST-8281,Corporate,East,Furniture,Tables,PROD-242,1,1119.28,0.3,783.5,52.35
ORD-10718,2022-06-21,CUST-1719,Home Office,West,Office Supplies,Binders,PROD-998,4,90.78,0.1,326.81,53.74
ORD-10719,2022-09-12,CUST-7713,Consumer,East,Technology,Accessories,PROD-560,6,914.26,0.0,5485.56,1069.13
ORD-10720,2022-04-08,CUST-7379,Consumer,West,Technology,Accessories,PROD-680,4,1034.39,0.0,4137.56,293.73
ORD-10721,2022-04-24,CUST-3251,Consumer,Central,Technology,Phones,PROD-573,1,1448.31,0.1,1303.48,235.19
ORD-10722,2023-08-03,CUST-2560,Home Office,East,Furniture,Chairs,PROD-842,2,178.18,0.1,320.72,49.63
ORD-10723,2022-06-21,CUST-7719,Home Office,South,Technology,Machines,PROD-146,2,128.8,0.0,257.6,22.13
ORD-10724,2022-11-26,CUST-1767,Home Office,Central,Office Supplies,Binders,PROD-261,5,493.55,0.1,2220.98,146.13
ORD-10725,2023-02-01,CUST-3073,Consumer,West,Furniture,Tables,PROD-507,6,152.51,0.1,823.55,151.29
ORD-10726,2023-04-29,CUST-8129,Corporate,East,Furniture,Tables,PROD-199,1,1204.77,0.1,1084.29,274.76
ORD-10727,2023-06-26,CUST-5920,Home Office,East,Office Supplies,Binders,PROD-214,2,451.86,0.2,722.98,169.18
ORD-10728,2023-07-06,CUST-9159,Corporate,Central,Furniture,Bookcases,PROD-801,8,639.82,0.2,4094.85,213.57
ORD-10729,2022-08-17,CUST-8776,Home Office,South,Technology,Accessories,PROD-890,7,60.82,0.3,298.02,68.4
ORD-10730,2023-11-20,CUST-6401,Consumer,West,Technology,Accessories,PROD-368,8,307.93,0.0,2463.44,394.26
ORD-10731,2022-05-24,CUST-7694,Consumer,West,Furniture,Bookcases,PROD-787,2,699.72,0.1,1259.5,80.52
ORD-10732,2023-11-09,CUST-1105,Corporate,Central,Furniture,Chairs,PROD-524,1,870.49,0.1,783.44,196.02
ORD-10733,2023-06-22,CUST-5006,Home Office,West,Office Supplies,Paper,PROD-377,6,722.71,0.1,3902.63,522.37
ORD-10734,2023-12-26,CUST-7376,Corporate,East,Technology,Machines,PROD-794,8,711.94,0.1,5125.97,1448.0
ORD-10735,2022-02-20,CUST-2209,Corporate,Central,Technology,Phones,PROD-841,2,288.62,0.0,577.24,162.58
ORD-10736,2023-05-12,CUST-6522,Home Office,West,Technology,Machines,PROD-714,6,90.93,0.2,436.46,52.96
ORD-10737,2022-05-09,CUST-4675,Home Office,East,Furniture,Chairs,PROD-821,9,1448.51,0.1,11732.93,1993.5
ORD-10738,2022-05-19,CUST-1028,Home Office,South,Furniture,Chairs,PROD-754,8,529.83,0.2,3390.91,621.65
ORD-10739,2023-10-26,CUST-2238,Corporate,West,Technology,Accessories,PROD-642,1,1391.34,0.3,973.94,219.72
ORD-10740,2022-11-19,CUST-8669,Corporate,West,Technology,Accessories,PROD-492,9,1471.38,0.3,9269.69,567.45
ORD-10741,2023-01-14,CUST-4071,Consumer,East,Office Supplies,Pens,PROD-738,1,244.34,0.0,244.34,63.78
ORD-10742,2022-10-29,CUST-3773,Home Office,West,Technology,Accessories,PROD-168,7,1407.92,0.3,6898.81,719.38
ORD-10743,2023-12-29,CUST-4998,Consumer,Central,Furniture,Chairs,PROD-705,3,1430.78,0.2,3433.87,300.39
ORD-10744,2023-09-09,CUST-3786,Corporate,Central,Office Supplies,Paper,PROD-200,7,1475.15,0.0,10326.05,552.48
ORD-10745,2022-11-13,CUST-5133,Corporate,East,Furniture,Tables,PROD-485,5,69.26,0.0,346.3,79.1
ORD-10746,2022-01-13,CUST-8727,Consumer,East,Furniture,Tables,PROD-470,9,753.67,0.2,5426.42,1150.75
ORD-10747,2023-11-18,CUST-3434,Consumer,South,Technology,Accessories,PROD-514,6,155.7,0.2,747.36,84.68
ORD-10748,2022-01-16,CUST-8027,Consumer,East,Furniture,Tables,PROD-650,8,1306.35,0.1,9405.72,2044.02
ORD-10749,2023-10-11,CUST-6095,Corporate,Central,Furniture,Tables,PROD-483,8,1380.44,0.3,7730.46,2077.11
ORD-10750,2022-11-21,CUST-4401,Corporate,East,Office Supplies,Paper,PROD-245,2,1443.2,0.2,2309.12,250.36
ORD-10751,2023-04-19,CUST-6660,Home Office,East,Technology,Accessories,PROD-881,7,114.54,0.3,561.25,91.38
ORD-10752,2022-07-05,CUST-5700,Corporate,Central,Technology,Phones,PROD-792,5,164.45,0.0,822.25,138.66
ORD-10753,2022-03-14,CUST-2951,Consumer,West,Technology,Phones,PROD-116,1,1217.93,0.2,974.34,183.71
ORD-10754,2023-12-09,CUST-5439,Consumer,Central,Technology,Machines,PROD-958,8,1367.1,0.0,10936.8,1989.85
ORD-10755,2022-01-16,CUST-2447,Corporate,South,Office Supplies,Paper,PROD-902,1,717.98,0.3,502.59,111.77
ORD-10756,2022-05-14,CUST-5055,Home Office,South,Furniture,Chairs,PROD-764,4,1450.0,0.3,4060.0,465.1
ORD-10757,2022-04-13,CUST-8734,Consumer,East,Office Supplies,Paper,PROD-297,6,1078.48,0.2,5176.7,892.05
ORD-10758,2023-12-12,CUST-7957,Home Office,West,Furniture,Tables,PROD-642,9,895.97,0.1,7257.36,1602.65
ORD-10759,2023-03-18,CUST-1495,Consumer,Central,Technology,Machines,PROD-601,1,458.61,0.1,412.75,71.51
ORD-10760,2022-02-06,CUST-9328,Home Office,South,Technology,Phones,PROD-939,4,516.22,0.1,1858.39,152.03
ORD-10761,2023-03-09,CUST-6085,Home Office,Central,Office Supplies,Binders,PROD-495,5,815.7,0.3,2854.95,145.54
ORD-10762,2023-09-11,CUST-4435,Corporate,South,Technology,Machines,PROD-370,5,1017.1,0.2,4068.4,1098.63
ORD-10763,2023-12-07,CUST-9314,Consumer,Central,Office Supplies,Binders,PROD-328,3,212.42,0.2,509.81,85.56
ORD-10764,2023-04-28,CUST-8095,Home Office,Central,Office Supplies,Pens,PROD-892,6,188.11,0.1,1015.79,209.53
ORD-10765,2023-12-01,CUST-9563,Corporate,Central,Furniture,Tables,PROD-240,3,1098.83,0.3,2307.54,597.7
ORD-10766,2023-10-23,CUST-8111,Home Office,East,Furniture,Tables,PROD-611,9,702.59,0.2,5058.65,969.39
ORD-10767,2023-01-31,CUST-4083,Consumer,West,Furniture,Bookcases,PROD-869,6,281.33,0.1,1519.18,79.76
ORD-10768,2023-03-04,CUST-6072,Corporate,West,Technology,Machines,PROD-470,7,786.24,0.1,4953.31,1448.99
ORD-10769,2022-10-17,CUST-8847,Home Office,Central,Office Supplies,Pens,PROD-814,5,261.16,0.3,914.06,192.59
ORD-10770,2022-12-29,CUST-5763,Home Office,Central,Office Supplies,Binders,PROD-773,2,254.8,0.3,356.72,26.19
ORD-10771,2023-01-14,CUST-4793,Corporate,West,Technology,Accessories,PROD-831,4,430.87,0.0,1723.48,485.45
ORD-10772,2022-09-18,CUST-1992,Consumer,West,Office Supplies,Binders,PROD-385,8,228.81,0.3,1281.34,176.41
ORD-10773,2023-10-01,CUST-3983,Home Office,West,Technology,Machines,PROD-970,9,591.36,0.0,5322.24,1328.5
ORD-10774,2022-12-30,CUST-7552,Home Office,West,Technology,Accessories,PROD-767,6,305.84,0.3,1284.53,86.84
ORD-10775,2023-04-16,CUST-2724,Home Office,West,Furniture,Bookcases,PROD-389,4,776.69,0.2,2485.41,524.55
ORD-10776,2022-06-22,CUST-1233,Consumer,South,Office Supplies,Pens,PROD-689,3,1123.74,0.1,3034.1,280.05
ORD-10777,2022-05-27,CUST-9475,Consumer,Central,Furniture,Bookcases,PROD-817,8,1343.22,0.1,9671.18,1451.47
ORD-10778,2023-04-11,CUST-6578,Corporate,South,Furniture,Tables,PROD-921,6,735.84,0.2,3532.03,344.88
ORD-10779,2022-12-15,CUST-1224,Corporate,West,Office Supplies,Pens,PROD-335,2,544.37,0.0,1088.74,235.28
ORD-10780,2022-05-07,CUST-8271,Consumer,Central,Technology,Phones,PROD-579,1,951.81,0.2,761.45,199.78
ORD-10781,2023-12-10,CUST-8777,Consumer,South,Technology,Phones,PROD-186,1,1084.73,0.1,976.26,187.64
ORD-10782,2022-10-08,CUST-8490,Corporate,Central,Technology,Accessories,PROD-251,5,1429.97,0.1,6434.87,1718.27
ORD-10783,2023-07-15,CUST-2325,Corporate,South,Office Supplies,Binders,PROD-921,8,75.69,0.2,484.42,82.99
ORD-10784,2022-09-30,CUST-4232,Home Office,West,Furniture,Bookcases,PROD-407,2,69.59,0.3,97.43,19.51
ORD-10785,2023-11-29,CUST-6316,Corporate,West,Office Supplies,Paper,PROD-859,1,452.41,0.0,452.41,86.18
ORD-10786,2023-01-27,CUST-1968,Consumer,East,Technology,Phones,PROD-294,4,571.99,0.0,2287.96,358.24
ORD-10787,2023-09-22,CUST-5259,Home Office,East,Technology,Accessories,PROD-317,1,126.43,0.0,126.43,28.99
ORD-10788,2022-09-10,CUST-9989,Home Office,East,Office Supplies,Pens,PROD-279,1,232.27,0.3,162.59,39.12
ORD-10789,2022-01-22,CUST-2500,Home Office,South,Technology,Accessories,PROD-836,4,1245.55,0.3,3487.54,238.1
ORD-10790,2023-07-21,CUST-5326,Corporate,West,Office Supplies,Paper,PROD-339,7,1499.04,0.3,7345.3,385.84
ORD-10791,2023-10-26,CUST-8595,Consumer,West,Office Supplies,Paper,PROD-240,7,714.4,0.2,4000.64,264.94
ORD-10792,2023-11-13,CUST-2736,Home Office,South,Technology,Phones,PROD-835,8,422.53,0.2,2704.19,175.85
ORD-10793,2022-08-28,CUST-7009,Home Office,West,Office Supplies,Pens,PROD-488,7,812.37,0.0,5686.59,1110.95
ORD-10794,2023-02-26,CUST-6599,Home Office,West,Furniture,Bookcases,PROD-208,3,90.37,0.2,216.89,35.77
ORD-10795,2022-02-21,CUST-3650,Consumer,West,Technology,Phones,PROD-436,6,1258.13,0.1,6793.9,1441.56
ORD-10796,2023-01-16,CUST-5976,Home Office,West,Office Supplies,Binders,PROD-576,8,772.37,0.2,4943.17,1382.54
ORD-10797,2023-07-04,CUST-3908,Consumer,South,Office Supplies,Paper,PROD-701,8,1007.49,0.3,5641.94,315.37
ORD-10798,2023-01-31,CUST-9593,Home Office,South,Technology,Machines,PROD-617,9,624.28,0.2,4494.82,702.08
ORD-10799,2022-09-06,CUST-2341,Consumer,West,Office Supplies,Pens,PROD-755,2,249.09,0.1,448.36,88.19
ORD-10800,2023-11-27,CUST-9795,Corporate,Central,Furniture,Tables,PROD-232,6,906.67,0.2,4352.02,1241.72
ORD-10801,2023-06-04,CUST-3835,Home Office,West,Technology,Phones,PROD-138,6,1433.91,0.1,7743.11,1768.63
ORD-10802,2023-09-27,CUST-2963,Corporate,West,Furniture,Tables,PROD-989,6,1499.23,0.3,6296.77,993.3
ORD-10803,2023-12-02,CUST-9101,Corporate,East,Furniture,Tables,PROD-143,8,514.43,0.2,3292.35,216.04
ORD-10804,2022-02-14,CUST-4179,Home Office,Central,Office Supplies,Paper,PROD-929,3,1424.89,0.3,2992.27,675.0
ORD-10805,2023-01-14,CUST-5584,Corporate,Central,Technology,Phones,PROD-389,7,1161.21,0.3,5689.93,1456.47
ORD-10806,2022-11-19,CUST-7642,Home Office,Central,Furniture,Chairs,PROD-361,6,219.74,0.3,922.91,75.42
ORD-10807,2022-05-18,CUST-1877,Home Office,East,Office Supplies,Pens,PROD-148,1,665.34,0.0,665.34,133.7
ORD-10808,2022-08-22,CUST-3374,Consumer,Central,Furniture,Chairs,PROD-989,7,1342.41,0.0,9396.87,811.01
ORD-10809,2023-10-15,CUST-2558,Home Office,West,Technology,Phones,PROD-328,4,172.91,0.3,484.15,91.94
ORD-10810,2022-05-08,CUST-8869,Consumer,Central,Technology,Phones,PROD-997,7,1275.99,0.2,7145.54,1265.62
ORD-10811,2022-01-29,CUST-9897,Consumer,South,Technology,Machines,PROD-522,2,828.77,0.2,1326.03,274.26
ORD-10812,2022-03-18,CUST-7372,Corporate,East,Furniture,Chairs,PROD-609,3,1497.91,0.2,3594.98,508.12
ORD-10813,2022-11-22,CUST-4740,Home Office,Central,Technology,Accessories,PROD-805,7,63.19,0.0,442.33,49.8
ORD-10814,2023-03-31,CUST-4808,Home Office,East,Technology,Accessories,PROD-726,9,1457.3,0.0,13115.7,1758.79
ORD-10815,2022-12-06,CUST-9128,Home Office,West,Office Supplies,Binders,PROD-817,1,1128.22,0.0,1128.22,203.6
ORD-10816,2023-10-19,CUST-1597,Consumer,East,Technology,Machines,PROD-613,4,853.26,0.0,3413.04,922.72
ORD-10817,2023-12-18,CUST-5086,Consumer,West,Technology,Accessories,PROD-778,4,274.52,0.1,988.27,221.62
ORD-10818,2023-09-24,CUST-2363,Consumer,South,Furniture,Tables,PROD-619,1,295.66,0.0,295.66,86.83
ORD-10819,2022-07-21,CUST-6781,Corporate,East,Technology,Phones,PROD-190,2,1010.06,0.2,1616.1,433.84
ORD-10820,2023-09-19,CUST-5798,Corporate,South,Furniture,Chairs,PROD-255,9,466.13,0.3,2936.62,276.93
ORD-10821,2023-03-24,CUST-5298,Consumer,East,Furniture,Bookcases,PROD-837,1,893.3,0.0,893.3,177.85
ORD-10822,2023-07-09,CUST-3934,Home Office,Central,Office Supplies,Binders,PROD-285,6,237.14,0.3,995.99,283.0
ORD-10823,2023-08-23,CUST-8292,Home Office,West,Furniture,Chairs,PROD-150,1,132.79,0.1,119.51,21.82
ORD-10824,2022-10-29,CUST-7691,Corporate,South,Office Supplies,Paper,PROD-878,3,995.21,0.1,2687.07,649.71
ORD-10825,2022-05-21,CUST-5409,Consumer,South,Office Supplies,Binders,PROD-386,4,1064.32,0.3,2980.1,558.27
ORD-10826,2023-02-19,CUST-2079,Home Office,Central,Technology,Phones,PROD-882,2,173.83,0.1,312.89,33.38
ORD-10827,2023-08-17,CUST-9791,Corporate,South,Furniture,Tables,PROD-183,9,324.86,0.1,2631.37,415.06
ORD-10828,2023-01-30,CUST-5864,Home Office,West,Office Supplies,Pens,PROD-312,6,414.23,0.1,2236.84,187.32
ORD-10829,2023-02-08,CUST-2309,Corporate,East,Furniture,Bookcases,PROD-891,4,493.35,0.2,1578.72,447.03
ORD-10830,2023-12-18,CUST-3711,Corporate,West,Office Supplies,Paper,PROD-805,7,110.38,0.0,772.66,155.98
ORD-10831,2022-06-14,CUST-5944,Corporate,West,Office Supplies,Binders,PROD-394,3,1319.86,0.2,3167.66,403.38
ORD-10832,2023-12-17,CUST-7574,Corporate,West,Office Supplies,Paper,PROD-515,4,838.05,0.1,3016.98,746.8
ORD-10833,2022-05-10,CUST-1669,Home Office,Central,Office Supplies,Binders,PROD-407,8,1009.7,0.0,8077.6,2037.29
ORD-10834,2023-07-19,CUST-7499,Consumer,South,Technology,Phones,PROD-204,1,639.29,0.0,639.29,180.59
ORD-10835,2022-02-17,CUST-7382,Home Office,South,Office Supplies,Binders,PROD-552,7,1244.43,0.0,8711.01,770.84
ORD-10836,2022-12-03,CUST-5287,Corporate,West,Furniture,Bookcases,PROD-673,3,159.51,0.1,430.68,67.58
ORD-10837,2023-05-20,CUST-2667,Consumer,South,Furniture,Chairs,PROD-688,4,1444.24,0.3,4043.87,428.25
ORD-10838,2023-07-24,CUST-2490,Consumer,South,Furniture,Chairs,PROD-646,8,55.55,0.1,399.96,34.28
ORD-10839,2023-12-01,CUST-2646,Home Office,Central,Furniture,Bookcases,PROD-540,1,741.81,0.1,667.63,146.74
ORD-10840,2022-08-24,CUST-4034,Consumer,West,Furniture,Chairs,PROD-986,9,215.57,0.2,1552.1,111.15
ORD-10841,2023-08-05,CUST-8972,Home Office,West,Office Supplies,Pens,PROD-268,1,724.55,0.0,724.55,65.16
ORD-10842,2023-06-04,CUST-2689,Consumer,South,Office Supplies,Paper,PROD-807,4,861.7,0.3,2412.76,489.03
ORD-10843,2022-04-11,CUST-6660,Home Office,West,Office Supplies,Binders,PROD-621,3,924.94,0.3,1942.37,173.32
ORD-10844,2022-07-07,CUST-7035,Corporate,Central,Office Supplies,Pens,PROD-204,7,564.77,0.0,3953.39,694.94
ORD-10845,2023-11-25,CUST-9974,Consumer,South,Office Supplies,Binders,PROD-834,2,1283.34,0.2,2053.34,526.62
ORD-10846,2023-10-13,CUST-6087,Home Office,East,Technology,Phones,PROD-222,1,192.16,0.1,172.94,11.12
ORD-10847,2023-12-10,CUST-7853,Corporate,Central,Technology,Phones,PROD-119,8,1122.24,0.0,8977.92,1716.67
ORD-10848,2023-01-22,CUST-8382,Corporate,West,Furniture,Tables,PROD-142,4,239.78,0.3,671.38,190.09
ORD-10849,2023-06-28,CUST-1583,Corporate,East,Office Supplies,Binders,PROD-626,2,1134.17,0.1,2041.51,132.66
ORD-10850,2023-01-14,CUST-7772,Home Office,South,Furniture,Tables,PROD-888,2,1360.96,0.2,2177.54,308.47
ORD-10851,2022-04-25,CUST-7902,Consumer,East,Office Supplies,Paper,PROD-425,2,1092.84,0.1,1967.11,351.35
ORD-10852,2022-06-28,CUST-2861,Home Office,East,Office Supplies,Binders,PROD-942,7,676.28,0.0,4733.96,1053.1
ORD-10853,2022-12-11,CUST-7302,Corporate,West,Office Supplies,Paper,PROD-780,7,1368.9,0.1,8624.07,918.79
ORD-10854,2023-10-30,CUST-8586,Consumer,East,Technology,Machines,PROD-898,2,619.62,0.1,1115.32,216.95
ORD-10855,2022-04-06,CUST-3997,Corporate,South,Furniture,Tables,PROD-520,9,526.48,0.3,3316.82,325.74
ORD-10856,2022-05-18,CUST-8086,Home Office,West,Furniture,Chairs,PROD-649,7,348.54,0.3,1707.85,284.14
ORD-10857,2022-10-12,CUST-6393,Home Office,West,Furniture,Chairs,PROD-517,2,266.63,0.2,426.61,70.45
ORD-10858,2022-07-29,CUST-9444,Home Office,South,Furniture,Tables,PROD-831,8,211.87,0.1,1525.46,381.95
ORD-10859,2023-10-16,CUST-3568,Corporate,West,Technology,Machines,PROD-776,6,430.64,0.0,2583.84,306.24
ORD-10860,2023-11-15,CUST-1869,Home Office,West,Technology,Machines,PROD-659,4,990.26,0.3,2772.73,604.68
ORD-10861,2022-03-14,CUST-4587,Consumer,East,Technology,Phones,PROD-915,4,1283.24,0.2,4106.37,245.93
ORD-10862,2022-03-29,CUST-8024,Consumer,East,Office Supplies,Binders,PROD-541,7,998.41,0.3,4892.21,438.98
ORD-10863,2022-05-22,CUST-1892,Home Office,South,Furniture,Tables,PROD-644,6,772.03,0.0,4632.18,1171.9
ORD-10864,2022-09-21,CUST-8923,Home Office,East,Furniture,Tables,PROD-367,2,263.17,0.0,526.34,88.66
ORD-10865,2022-11-28,CUST-6646,Corporate,Central,Office Supplies,Pens,PROD-703,1,1032.09,0.2,825.67,107.14
ORD-10866,2022-07-18,CUST-6390,Corporate,West,Office Supplies,Pens,PROD-163,1,1271.7,0.0,1271.7,273.56
ORD-10867,2023-12-03,CUST-9853,Consumer,South,Office Supplies,Binders,PROD-892,6,649.35,0.3,2727.27,433.67
ORD-10868,2023-06-04,CUST-1271,Corporate,South,Office Supplies,Paper,PROD-727,7,1271.68,0.0,8901.76,1400.8
ORD-10869,2022-10-19,CUST-9529,Home Office,West,Furniture,Bookcases,PROD-148,3,555.7,0.1,1500.39,134.9
ORD-10870,2022-05-13,CUST-3130,Consumer,South,Technology,Machines,PROD-448,9,392.7,0.2,2827.44,418.46
ORD-10871,2023-10-05,CUST-7265,Consumer,Central,Technology,Machines,PROD-741,7,1262.04,0.3,6184.0,1354.13
ORD-10872,2022-02-21,CUST-6328,Corporate,South,Technology,Machines,PROD-804,9,80.53,0.0,724.77,50.47
ORD-10873,2022-10-27,CUST-2645,Consumer,South,Office Supplies,Pens,PROD-519,8,1295.19,0.2,8289.22,1436.82
ORD-10874,2022-12-30,CUST-8819,Corporate,West,Technology,Phones,PROD-705,4,462.22,0.1,1663.99,327.29
ORD-10875,2023-12-14,CUST-7449,Corporate,Central,Furniture,Bookcases,PROD-188,5,1012.26,0.0,5061.3,893.03
ORD-10876,2023-01-24,CUST-9808,Home Office,Central,Technology,Phones,PROD-378,1,1203.17,0.0,1203.17,194.78
ORD-10877,2022-09-14,CUST-2721,Consumer,South,Furniture,Tables,PROD-306,1,722.15,0.1,649.93,72.62
ORD-10878,2022-03-13,CUST-2306,Corporate,Central,Office Supplies,Pens,PROD-826,8,1031.79,0.2,6603.46,1322.27
